Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
4.629,65.1822,39.9642,568.7931,0.14747,0.093483,0.98464,16.5064,10.1491,123.1406,-0.050397,0.06875,0.0010197,-0.14216,-0.094216,-10.3432,-0.082399,0.11776,0.001161,0.0051026,0.0048335,0.39525,-0.64184,-0.42538,-46.6997,-0.076592,0.10946,0.0010792,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13386,143.6407,
4.6463,65.469,40.1405,570.9315,0.14866,0.094359,0.98438,16.5041,10.1476,122.961,-0.05163,0.070531,0.0010352,-0.12673,-0.082609,-10.3437,-0.059429,0.087166,0.00061957,0.0038377,0.0035615,0.39525,-0.57219,-0.37298,-46.702,-0.05524,0.081022,0.0005759,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1338,143.6471,
4.6637,65.7558,40.3168,573.0668,0.14988,0.095252,0.98411,16.502,10.1462,122.7814,-0.052461,0.071776,0.0010413,-0.1111,-0.070879,-10.3444,-0.036198,0.056158,7.7298e-05,0.0025453,0.0022642,0.39525,-0.50164,-0.32002,-46.7048,-0.033647,0.0522,7.185e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13374,143.6535,
4.6825,66.0656,40.5073,575.3697,0.15121,0.096229,0.98381,16.5001,10.145,122.5874,-0.052905,0.072515,0.0010373,-0.094166,-0.058192,-10.3451,-0.011055,0.022523,-0.00050383,0.0011353,0.00085392,0.39525,-0.42516,-0.26274,-46.7081,-0.010276,0.020935,-0.00046832,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13367,143.6604,
4.7012,66.3753,40.6977,577.669,0.15255,0.097209,0.9835,16.4985,10.144,122.3934,-0.052878,0.072623,0.0010224,-0.077392,-0.045649,-10.3462,0.013883,-0.010916,-0.0010743,0.0003395,0.00060456,0.39525,-0.34942,-0.2061,-46.7132,0.012904,-0.010147,-0.00099861,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1336,143.6672,
4.72,66.685,40.8881,579.9647,0.15388,0.098184,0.9832,16.4972,10.1433,122.1994,-0.052386,0.072109,0.00099702,-0.061087,-0.033465,-10.3486,0.038361,-0.043815,-0.0016284,0.0017167,0.0019989,0.39525,-0.27581,-0.15109,-46.724,0.035657,-0.040727,-0.0015137,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13354,143.6741,
4.7388,66.9946,41.0785,582.2567,0.1552,0.099146,0.98289,16.4962,10.1428,122.0053,-0.051442,0.070984,0.0009614,-0.045226,-0.021639,-10.351,0.062136,-0.075847,-0.0021607,0.0031002,0.003379,0.39525,-0.20419,-0.097701,-46.7346,0.057757,-0.070501,-0.0020084,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13347,143.6809,
4.7609,67.3598,41.3031,584.9553,0.15672,0.10025,0.98254,16.4954,10.1425,121.7763,-0.049766,0.0689,0.00090696,-0.027288,-0.0083038,-10.3536,0.088963,-0.11209,-0.0027536,0.0046845,0.0049555,0.39525,-0.12321,-0.037492,-46.7465,0.082692,-0.10419,-0.0025595,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13339,143.689,
4.7831,67.725,41.5276,587.6489,0.15819,0.10131,0.9822,16.4949,10.1424,121.5473,-0.047515,0.066036,0.00083986,-0.010408,0.0042039,-10.356,0.11413,-0.14621,-0.0033011,0.0061944,0.0064543,0.39525,-0.046991,0.01898,-46.7575,0.10609,-0.1359,-0.0030685,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13331,143.6971,
4.8052,68.0902,41.7522,590.3374,0.15959,0.10232,0.98187,16.4949,10.1426,121.3182,-0.044727,0.062445,0.00076116,0.0052021,0.015726,-10.3582,0.13733,-0.17776,-0.0037964,0.0076088,0.0078547,0.39525,0.023487,0.071004,-46.7671,0.12765,-0.16523,-0.0035288,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13324,143.7051,
4.8274,68.4554,41.9767,593.0208,0.1609,0.10326,0.98155,16.4952,10.1431,121.0891,-0.041451,0.058187,0.00067213,0.019355,0.026126,-10.3599,0.15825,-0.20635,-0.0042332,0.0089088,0.0091379,0.39525,0.087387,0.11796,-46.7751,0.1471,-0.1918,-0.0039349,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13316,143.7131,
4.8475,68.7878,42.1811,595.4587,0.162,0.10405,0.98129,16.4957,10.1437,120.8805,-0.038088,0.053791,0.0005833,0.030832,0.034514,-10.3612,0.17513,-0.22952,-0.0045758,0.0099783,0.01019,0.39525,0.13921,0.15583,-46.7807,0.16278,-0.21334,-0.0042533,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13309,143.7204,
4.8677,69.1202,42.3855,597.8924,0.16302,0.10477,0.98104,16.4964,10.1445,120.6719,-0.034408,0.048957,0.00048812,0.040863,0.041798,-10.362,0.18976,-0.24973,-0.0048625,0.010927,0.01112,0.39525,0.1845,0.18872,-46.7845,0.17638,-0.23213,-0.0045198,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13302,143.7277,
4.8878,69.4526,42.59,600.3219,0.16393,0.10541,0.98082,16.4973,10.1454,120.4633,-0.030457,0.043748,0.00038772,0.04936,0.047914,-10.3624,0.20202,-0.26681,-0.0050909,0.011746,0.011918,0.39525,0.22286,0.21633,-46.7863,0.18778,-0.248,-0.0047321,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13295,143.735,
4.908,69.7851,42.7944,602.7471,0.16474,0.10597,0.98063,16.4984,10.1464,120.2547,-0.026283,0.038227,0.00028333,0.05626,0.052818,-10.3623,0.21181,-0.28062,-0.0052593,0.012427,0.012577,0.39525,0.25401,0.23847,-46.7859,0.19688,-0.26084,-0.0048886,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13288,143.7422,
4.9281,70.1175,42.9989,605.1682,0.16544,0.10645,0.98046,16.4996,10.1475,120.0461,-0.021937,0.032461,0.00017617,0.061516,0.056477,-10.3618,0.21907,-0.29105,-0.0053665,0.012963,0.013089,0.39525,0.27775,0.25499,-46.7834,0.20363,-0.27054,-0.0049883,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13281,143.7495,
4.9483,70.45,43.2034,607.5851,0.16603,0.10684,0.98032,16.5008,10.1487,119.8376,-0.017471,0.02652,6.7474e-05,0.065102,0.058874,-10.3607,0.22376,-0.29805,-0.0054124,0.013349,0.013452,0.39525,0.29393,0.26582,-46.7784,0.20799,-0.27704,-0.0050309,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13274,143.7567,
4.9684,70.7825,43.4079,609.9977,0.16649,0.10714,0.98021,16.5022,10.1499,119.629,-0.012937,0.020473,-4.1535e-05,0.067008,0.060006,-10.3591,0.22586,-0.3016,-0.0053971,0.013582,0.013661,0.39525,0.30254,0.27093,-46.7712,0.20994,-0.28034,-0.0050167,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13267,143.7639,
4.9886,71.115,43.6124,612.4062,0.16683,0.10735,0.98012,16.5035,10.1511,119.4205,-0.0083865,0.014389,-0.00014964,0.067246,0.059885,-10.3569,0.22541,-0.30172,-0.0053217,0.013662,0.013715,0.39525,0.30362,0.27038,-46.7615,0.20952,-0.28045,-0.0049466,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1326,143.7711,
5.0069,71.418,43.7988,614.5969,0.16704,0.10746,0.98008,16.5048,10.1522,119.2306,-0.0042689,0.008871,-0.00024632,0.066036,0.058704,-10.3545,0.2228,-0.29888,-0.0052022,0.0136,0.013631,0.39525,0.29815,0.26505,-46.7507,0.2071,-0.27782,-0.0048356,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13254,143.7776,
5.0253,71.7211,43.9852,616.784,0.16715,0.1075,0.98005,16.506,10.1532,119.0407,-0.00021785,0.0034307,-0.00034037,0.0635,0.056532,-10.3517,0.21817,-0.29332,-0.005036,0.013412,0.013422,0.39525,0.2867,0.25524,-46.7379,0.20279,-0.27265,-0.0046811,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13248,143.7842,
5.0436,72.0241,44.1716,618.9678,0.16717,0.10747,0.98005,16.5071,10.1542,118.8509,0.0037299,-0.0018829,-0.00043095,0.059684,0.053404,-10.3485,0.21159,-0.28512,-0.0048252,0.013101,0.013089,0.39525,0.26947,0.24112,-46.7234,0.19667,-0.26502,-0.0044851,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13242,143.7907,
5.062,72.3272,44.358,621.148,0.16709,0.10737,0.98008,16.5081,10.1552,118.6611,0.0075396,-0.0070226,-0.00051728,0.054645,0.049366,-10.3449,0.20314,-0.2744,-0.0045723,0.012671,0.012638,0.39525,0.24672,0.22289,-46.7071,0.18882,-0.25506,-0.00425,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13235,143.7972,
5.08,72.6245,44.5409,623.2834,0.16692,0.1072,0.98012,16.5091,10.156,118.475,0.011111,-0.011852,-0.00059712,0.048576,0.04457,-10.341,0.19315,-0.26157,-0.0042861,0.012137,0.012084,0.39525,0.21932,0.20123,-46.6895,0.17953,-0.24313,-0.003984,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13229,143.8036,
5.098,72.9218,44.7238,625.4155,0.16667,0.10697,0.98019,16.5099,10.1568,118.289,0.014487,-0.016432,-0.00067146,0.041465,0.039003,-10.3368,0.18158,-0.24659,-0.003965,0.011498,0.011426,0.39525,0.18721,0.1761,-46.6704,0.16878,-0.22921,-0.0036855,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13223,143.81,
5.116,73.2192,44.9068,627.5442,0.16635,0.10669,0.98028,16.5106,10.1574,118.1031,0.017642,-0.020723,-0.00073974,0.033389,0.032725,-10.3322,0.16856,-0.22963,-0.0036124,0.01076,0.010671,0.39525,0.15075,0.14775,-46.6501,0.15668,-0.21344,-0.0033578,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13217,143.8164,
5.134,73.5165,45.0897,629.6696,0.16595,0.10635,0.98038,16.5111,10.158,117.9172,0.020551,-0.024692,-0.00080141,0.024436,0.025803,-10.3275,0.15422,-0.21086,-0.0032317,0.0099315,0.0098259,0.39525,0.11033,0.1165,-46.6286,0.14335,-0.196,-0.0030039,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13211,143.8227,
5.1524,73.8191,45.2758,631.8284,0.16547,0.10595,0.98051,16.5114,10.1584,117.7282,0.023234,-0.028368,-0.00085689,0.01452,0.018171,-10.3224,0.13843,-0.19011,-0.0028192,0.0090024,0.0088816,0.39525,0.065558,0.082043,-46.6056,0.12868,-0.17671,-0.0026205,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13205,143.8292,
5.1707,74.1216,45.462,633.9838,0.16493,0.10551,0.98065,16.5116,10.1586,117.5393,0.025618,-0.03165,-0.0009046,0.0038913,0.010023,-10.3171,0.12159,-0.1679,-0.0023854,0.0079955,0.0078612,0.39525,0.017569,0.045252,-46.5818,0.11302,-0.15607,-0.0022173,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13199,143.8356,
5.189,74.4242,45.6481,636.1357,0.16434,0.10503,0.9808,16.5116,10.1587,117.3505,0.027684,-0.034513,-0.00094419,-0.0073438,0.0014377,-10.3117,0.10386,-0.14446,-0.0019344,0.0069205,0.0067743,0.39525,-0.033157,0.0064911,-46.5572,0.096542,-0.13427,-0.001798,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13193,143.842,
5.2073,74.7267,45.8342,638.2842,0.1637,0.10451,0.98096,16.5113,10.1587,117.1618,0.029419,-0.036937,-0.0009754,-0.019076,-0.0075004,-10.3061,0.085417,-0.11999,-0.0014703,0.0057872,0.005631,0.39525,-0.086129,-0.033864,-46.5321,0.079396,-0.11154,-0.0013667,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13186,143.8485,
5.2266,75.0442,46.0296,640.5353,0.16298,0.10394,0.98114,16.5108,10.1584,116.9639,0.030871,-0.038991,-0.00099893,-0.031802,-0.017168,-10.3002,0.065476,-0.093481,-0.00097382,0.0045467,0.004382,0.39525,-0.14359,-0.077515,-46.5054,0.060861,-0.086892,-0.00090518,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1318,143.8552,
5.2458,75.3617,46.2249,642.7825,0.16224,0.10334,0.98133,16.5101,10.158,116.7661,0.031935,-0.040529,-0.0010128,-0.044822,-0.027033,-10.2942,0.045139,-0.066376,-0.00047256,0.0032662,0.0030951,0.39525,-0.20237,-0.12205,-46.4784,0.041957,-0.061698,-0.00043925,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13174,143.8619,
5.265,75.6792,46.4203,645.026,0.16146,0.10273,0.98152,16.5091,10.1574,116.5684,0.032606,-0.041542,-0.0010171,-0.058003,-0.036996,-10.2882,0.024607,-0.03895,2.8605e-05,0.001959,0.0017841,0.39525,-0.26189,-0.16704,-46.4514,0.022873,-0.036204,2.6589e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13167,143.8686,
5.2842,75.9966,46.6156,647.2656,0.16068,0.10211,0.98171,16.5079,10.1566,116.3708,0.032881,-0.042026,-0.0010118,-0.071218,-0.04696,-10.2823,0.0040798,-0.011467,0.00052492,0.00064483,0.00047378,0.39525,-0.32155,-0.21202,-46.4246,0.0037923,-0.010659,0.00048793,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13161,143.8753,
5.3054,76.3457,46.8304,649.7246,0.1598,0.10142,0.98192,16.5062,10.1555,116.1536,0.032731,-0.041951,-0.00099499,-0.085771,-0.057889,-10.2767,-0.018261,0.018514,0.0010597,0.00084066,0.001017,0.39525,-0.38726,-0.26137,-46.3992,-0.016974,0.017209,0.00098502,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13154,143.8827,
5.3265,76.6948,47.0452,652.1791,0.15894,0.10074,0.98213,16.5043,10.1542,115.9365,0.032112,-0.041247,-0.00096706,-0.10014,-0.068639,-10.2718,-0.040109,0.047905,0.0015771,0.0022788,0.0024537,0.39525,-0.45212,-0.3099,-46.3771,-0.037282,0.044528,0.0014659,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13147,143.89,
5.3477,77.0439,47.2599,654.6289,0.1581,0.10008,0.98234,16.502,10.1526,115.7195,0.031039,-0.039931,-0.00092842,-0.11405,-0.079024,-10.267,-0.061222,0.07638,0.0020713,0.0036925,0.0038621,0.39525,-0.51495,-0.35679,-46.3556,-0.056907,0.070997,0.0019253,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1314,143.8973,
5.3688,77.3929,47.4746,657.0741,0.15729,0.09945,0.98253,16.4994,10.1508,115.5027,0.029529,-0.038025,-0.00087964,-0.12737,-0.088933,-10.2624,-0.081375,0.10364,0.0025372,0.0050615,0.0052232,0.39525,-0.57506,-0.40153,-46.3348,-0.07564,0.096331,0.0023584,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13133,143.9047,
5.3957,77.8358,47.7471,660.1716,0.15633,0.098699,0.98276,16.4958,10.1483,115.2275,0.027019,-0.034801,-0.00080412,-0.14318,-0.10066,-10.2568,-0.10525,0.13604,0.0030804,0.0067108,0.0068591,0.39525,-0.64646,-0.45449,-46.3096,-0.097834,0.12645,0.0028633,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13124,143.9139,
5.4225,78.2787,48.0196,663.2617,0.15546,0.098023,0.98297,16.4918,10.1454,114.9524,0.023898,-0.030746,-0.00071478,-0.15753,-0.11126,-10.2516,-0.12686,0.16548,0.0035614,0.0082338,0.0083652,0.39525,-0.71125,-0.50232,-46.2859,-0.11792,0.15382,0.0033104,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13116,143.9232,
5.4494,78.7214,48.2919,666.3445,0.15472,0.097437,0.98314,16.4874,10.1423,114.6775,0.020231,-0.025946,-0.00061346,-0.17018,-0.12055,-10.2467,-0.14585,0.19151,0.0039727,0.0096045,0.0097158,0.39525,-0.76837,-0.54428,-46.2638,-0.13557,0.17801,0.0036927,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13107,143.9324,
5.4762,79.164,48.5642,669.4198,0.1541,0.096954,0.98329,16.4826,10.139,114.4027,0.016091,-0.020496,-0.00050215,-0.18094,-0.1284,-10.2421,-0.16196,0.21373,0.0043082,0.0108,0.010889,0.39525,-0.81696,-0.57974,-46.2433,-0.15054,0.19867,0.0040046,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13098,143.9416,
5.502,79.5888,48.8255,672.365,0.15366,0.096599,0.98339,16.4779,10.1356,114.1391,0.011749,-0.014754,-0.00038775,-0.18936,-0.13448,-10.2381,-0.1745,0.23121,0.004555,0.011766,0.01183,0.39525,-0.85496,-0.6072,-46.2252,-0.1622,0.21491,0.004234,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1309,143.9504,
5.5278,80.0134,49.0867,675.3033,0.15336,0.096358,0.98346,16.4729,10.132,113.8755,0.0071218,-0.0086122,-0.00026798,-0.19579,-0.13907,-10.2345,-0.18405,0.2447,0.0047252,0.01254,0.012578,0.39525,-0.884,-0.62788,-46.2087,-0.17107,0.22745,0.0043921,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13081,143.9592,
5.5536,80.4379,49.3477,678.2349,0.15322,0.096237,0.98349,16.4678,10.1284,113.6121,0.0022887,-0.0021762,-0.00014486,-0.20018,-0.1421,-10.2312,-0.1905,0.25407,0.0048173,0.01311,0.01312,0.39525,-0.90379,-0.64159,-46.1938,-0.17707,0.23616,0.0044777,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13073,143.9679,
5.5793,80.8623,49.6087,681.1596,0.15325,0.096242,0.98349,16.4626,10.1247,113.3487,-0.0026704,0.0044479,-2.0385e-05,-0.20248,-0.14358,-10.2282,-0.19382,0.25926,0.0048313,0.01347,0.013452,0.39525,-0.9142,-0.64824,-46.1804,-0.18016,0.24099,0.0044908,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13065,143.9767,
5.6001,81.2034,49.8185,683.5066,0.1534,0.096337,0.98346,16.4584,10.1217,113.137,-0.0066953,0.0098379,7.9381e-05,-0.20283,-0.14363,-10.2261,-0.19423,0.26042,0.0047867,0.013605,0.013564,0.39525,-0.91577,-0.6485,-46.1709,-0.18054,0.24206,0.0044493,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13058,143.9837,
5.6208,81.5445,50.0283,685.8492,0.15365,0.096515,0.9834,16.4542,10.1188,112.9253,-0.010708,0.015224,0.00017771,-0.20185,-0.1427,-10.2242,-0.19267,0.25891,0.0046935,0.013602,0.013538,0.39525,-0.91137,-0.6443,-46.1623,-0.17909,0.24066,0.0043627,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13052,143.9907,
5.6415,81.8854,50.238,688.1874,0.15402,0.096774,0.98332,16.45,10.1158,112.7136,-0.014668,0.020552,0.00027359,-0.19959,-0.14081,-10.2225,-0.18917,0.25481,0.0045534,0.013461,0.013374,0.39525,-0.90113,-0.63574,-46.1547,-0.17584,0.23685,0.0042325,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13045,143.9977,
5.6622,82.2263,50.4476,690.5212,0.15449,0.097114,0.98321,16.4459,10.1129,112.502,-0.018536,0.025768,0.00036612,-0.19607,-0.13798,-10.2211,-0.18382,0.24819,0.0043685,0.013186,0.013077,0.39525,-0.88526,-0.62298,-46.1481,-0.17086,0.2307,0.0040606,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13039,144.0047,
5.6819,82.5496,50.6464,692.7308,0.15503,0.097508,0.98309,16.4421,10.1103,112.3013,-0.022086,0.030567,0.00044996,-0.19164,-0.13448,-10.2199,-0.1771,0.2397,0.0041539,0.012805,0.012675,0.39525,-0.86524,-0.6072,-46.1427,-0.16462,0.2228,0.0038611,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13032,144.0113,
5.7015,82.8728,50.8451,694.9365,0.15567,0.097969,0.98294,16.4384,10.1077,112.1006,-0.025489,0.035179,0.00052922,-0.18619,-0.13024,-10.2188,-0.16887,0.22916,0.0039036,0.012311,0.01216,0.39525,-0.84063,-0.58802,-46.1381,-0.15697,0.21301,0.0036285,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13026,144.0179,
5.7212,83.1959,51.0438,697.1382,0.15639,0.098495,0.98277,16.4348,10.1052,111.8999,-0.028717,0.039565,0.00060321,-0.17979,-0.12529,-10.218,-0.15924,0.21671,0.0036206,0.011709,0.011539,0.39525,-0.81173,-0.56568,-46.1343,-0.14802,0.20144,0.0033654,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1302,144.0244,
5.7409,83.519,51.2424,699.336,0.15719,0.099081,0.98258,16.4313,10.1027,111.6992,-0.031742,0.043688,0.00067135,-0.17251,-0.11969,-10.2173,-0.14831,0.20249,0.0033076,0.011005,0.010818,0.39525,-0.77888,-0.54042,-46.1313,-0.13786,0.18822,0.0030744,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13014,144.031,
5.7607,83.8442,51.4423,701.545,0.15808,0.099729,0.98238,16.428,10.1004,111.4972,-0.034559,0.047541,0.00073349,-0.16438,-0.11347,-10.2168,-0.13612,0.18655,0.0029655,0.010202,0.0099976,0.39525,-0.74215,-0.51232,-46.129,-0.12652,0.1734,0.0027564,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13008,144.0376,
5.7805,84.1693,51.6423,703.75,0.15904,0.10043,0.98215,16.4248,10.0983,111.2952,-0.037123,0.051064,0.00078861,-0.15552,-0.10672,-10.2165,-0.12286,0.16914,0.0025998,0.009311,0.0090912,0.39525,-0.70217,-0.48185,-46.1274,-0.1142,0.15722,0.0024165,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.13001,144.0442,
5.8002,84.4944,51.8421,705.9511,0.16006,0.10118,0.98191,16.4218,10.0962,111.0932,-0.039416,0.054229,0.00083627,-0.14603,-0.099515,-10.2163,-0.10869,0.15045,0.0022141,0.0083415,0.0081076,0.39525,-0.65934,-0.44931,-46.1264,-0.10103,0.13985,0.0020581,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12995,144.0508,
5.82,84.8194,52.0419,708.1481,0.16114,0.10196,0.98165,16.4191,10.0943,110.8912,-0.041421,0.057013,0.00087614,-0.13601,-0.091922,-10.2162,-0.093728,0.13068,0.0018122,0.0073025,0.0070563,0.39525,-0.61409,-0.41503,-46.126,-0.087122,0.12147,0.0016845,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12989,144.0574,
5.8406,85.157,52.2495,710.4261,0.16231,0.10282,0.98137,16.4164,10.0925,110.6813,-0.043183,0.05948,0.00090901,-0.12514,-0.083705,-10.2162,-0.07752,0.10919,0.0013816,0.0061603,0.005903,0.39525,-0.565,-0.37793,-46.1262,-0.072056,0.10149,0.0012842,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12983,144.0642,
5.8612,85.4945,52.457,712.6997,0.16353,0.10371,0.98107,16.4139,10.0909,110.4715,-0.044605,0.061498,0.00093292,-0.1139,-0.075236,-10.2164,-0.060796,0.086954,0.00094192,0.0049654,0.004699,0.39525,-0.51427,-0.33969,-46.1269,-0.056511,0.080825,0.00087553,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12976,144.071,
5.8817,85.832,52.6645,714.9691,0.16479,0.10462,0.98076,16.4117,10.0894,110.2616,-0.04568,0.063053,0.0009477,-0.10242,-0.066599,-10.2166,-0.043726,0.064207,0.00049746,0.0037299,0.0034565,0.39525,-0.46243,-0.3007,-46.128,-0.040644,0.059682,0.0004624,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1297,144.0778,
5.9023,86.1695,52.8719,717.2342,0.16607,0.10556,0.98045,16.4097,10.0881,110.0518,-0.046402,0.064136,0.00095335,-0.090801,-0.05788,-10.2169,-0.026479,0.04117,5.2512e-05,0.0024664,0.0021882,0.39525,-0.40997,-0.26133,-46.1295,-0.024612,0.038268,4.8811e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12964,144.0845,
5.9245,86.5339,53.0959,719.6757,0.16747,0.10658,0.9801,16.4078,10.087,109.8251,-0.046783,0.064773,0.00094924,-0.078228,-0.048465,-10.2174,-0.0078419,0.01622,-0.00042377,0.0010881,0.00080966,0.39525,-0.3532,-0.21882,-46.1314,-0.0072892,0.015077,-0.0003939,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12957,144.0918,
5.9467,86.8982,53.3199,722.1122,0.16888,0.1076,0.97975,16.4062,10.086,109.5984,-0.046752,0.064858,0.00093463,-0.06581,-0.039182,-10.2181,0.010602,-0.0085316,-0.00089054,0.00035219,0.00061583,0.39525,-0.29713,-0.17691,-46.1347,0.0098548,-0.0079302,-0.00082777,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.1295,144.0991,
5.9689,87.2626,53.5439,724.5436,0.17028,0.10861,0.97939,16.4049,10.0852,109.3717,-0.046315,0.064398,0.00090977,-0.053786,-0.030199,-10.2197,0.028654,-0.032816,-0.0013428,0.0016988,0.0019782,0.39525,-0.24284,-0.13635,-46.1421,0.026635,-0.030503,-0.0012482,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12943,144.1064,
5.9911,87.6269,53.7679,726.9701,0.17167,0.10962,0.97904,16.4038,10.0846,109.145,-0.045484,0.063406,0.00087509,-0.042128,-0.021511,-10.2213,0.046126,-0.056378,-0.001776,0.0030476,0.0033238,0.39525,-0.19021,-0.097122,-46.1492,0.042875,-0.052404,-0.0016508,0,4.515,0.68988,0.92952,0.92952,0.0063989,2.4676,1.9145,0.12937,144.1136,
